Invoice_ID;InvoiceNo;InvoiceDate;Customer_ID;Payment_Method;Operation
9878;C543634;2/2/2011;4078;3;Return
9879;539859;12/22/2010;4079;2;Sale
9880;539248;12/16/2010;4080;4;Sale
9881;552308;5/8/2011;4080;4;Sale
9882;563711;8/18/2011;4080;1;Sale
9883;567161;9/16/2011;4080;2;Sale
9884;542598;1/28/2011;4082;1;Sale
9885;552493;5/9/2011;4082;3;Sale
9886;C545884;3/3/2011;4082;2;Return
9887;C581390;12/6/2011;4082;4;Return
9888;573955;11/1/2011;4083;4;Sale
9889;574951;11/7/2011;4083;1;Sale
9890;549020;4/5/2011;4084;2;Sale
9891;551276;4/27/2011;4085;3;Sale
9892;542389;1/27/2011;4086;1;Sale
9893;544283;2/17/2011;4086;4;Sale
9894;580715;12/5/2011;4086;1;Sale
9895;537631;12/7/2010;4087;3;Sale
9896;C580597;12/1/2011;4087;4;Return
9897;545055;2/27/2011;4088;2;Sale
9898;557016;6/15/2011;4088;3;Sale
9899;C540360;12/22/2010;4089;4;Return
9900;536986;12/3/2010;4090;1;Sale
9901;538327;12/10/2010;4091;3;Sale
9902;544903;2/24/2011;4092;1;Sale
9903;C572110;10/17/2011;4092;2;Return
9904;558814;7/3/2011;4093;3;Sale
9905;573281;10/28/2011;4093;2;Sale
9906;578977;11/27/2011;4093;4;Sale
9907;555695;6/6/2011;4094;1;Sale
9908;566562;9/12/2011;4094;4;Sale
9909;537818;12/8/2010;4095;3;Sale
9910;C572113;10/17/2011;4095;1;Return
9911;552678;5/10/2011;4096;4;Sale
9912;566489;9/12/2011;4096;1;Sale
9913;575631;11/10/2011;4096;3;Sale
9914;C542038;1/20/2011;4096;3;Return
9915;540471;1/7/2011;4097;4;Sale
9916;560908;7/21/2011;4097;3;Sale
9917;547897;3/27/2011;4098;3;Sale
9918;548198;3/29/2011;4098;3;Sale
9919;C546241;3/7/2011;4098;3;Return
9920;C555877;6/2/2011;4098;1;Return
9921;569492;10/4/2011;4099;3;Sale
9922;539444;12/17/2010;4100;4;Sale
9923;565333;9/2/2011;4100;2;Sale
9924;C547711;3/18/2011;4100;4;Return
9925;543730;2/11/2011;4101;3;Sale
9926;574866;11/7/2011;4102;2;Sale
9927;537686;12/8/2010;4103;2;Sale
9928;545646;3/4/2011;4103;2;Sale
9929;563901;8/19/2011;4103;1;Sale
9930;574726;11/6/2011;4103;4;Sale
9931;540689;1/10/2011;4104;1;Sale
9932;552696;5/10/2011;4104;3;Sale
9933;559920;7/13/2011;4104;1;Sale
9934;571310;10/16/2011;4104;3;Sale
9935;581134;12/7/2011;4104;2;Sale
9936;555510;6/3/2011;4105;4;Sale
9937;569467;10/3/2011;4105;3;Sale
9938;538473;12/12/2010;4106;2;Sale
9939;552893;5/11/2011;4106;4;Sale
9940;562120;8/2/2011;4106;4;Sale
9941;561629;7/28/2011;4107;1;Sale
9942;572904;10/26/2011;4107;4;Sale
9943;562424;8/4/2011;4108;3;Sale
9944;C562800;8/3/2011;4108;1;Return
9945;550190;4/14/2011;4109;2;Sale
9946;C538098;12/7/2010;4109;3;Return
9947;544334;2/17/2011;4110;2;Sale
9948;567970;9/22/2011;4110;4;Sale
9949;566592;9/13/2011;4111;1;Sale
9950;566632;9/13/2011;4111;1;Sale
9951;547702;3/24/2011;4113;2;Sale
9952;554943;5/27/2011;4113;3;Sale
9953;557960;6/23/2011;4113;1;Sale
9954;563902;8/19/2011;4113;4;Sale
9955;C572993;10/24/2011;4113;3;Return
9956;541275;1/17/2011;4114;4;Sale
9957;581501;12/8/2011;4115;4;Sale
9958;547785;3/24/2011;4116;1;Sale
9959;552469;5/9/2011;4116;4;Sale
9960;552734;5/10/2011;4116;2;Sale
9961;575194;11/8/2011;4116;1;Sale
9962;C578673;11/22/2011;4116;1;Return
9963;553678;5/18/2011;4117;2;Sale
9964;C579018;11/22/2011;4117;2;Return
9965;553737;5/18/2011;4118;4;Sale
9966;561006;7/22/2011;4119;2;Sale
9967;546038;3/8/2011;4121;4;Sale
9968;555420;6/2/2011;4121;1;Sale
9969;577052;11/17/2011;4121;1;Sale
9970;549694;4/11/2011;4122;4;Sale
9971;568614;9/27/2011;4122;3;Sale
9972;571039;10/12/2011;4122;3;Sale
9973;C553557;5/12/2011;4122;3;Return
9974;573295;10/28/2011;4123;2;Sale
9975;541278;1/17/2011;4124;4;Sale
9976;559807;7/12/2011;4124;3;Sale
9977;569892;10/6/2011;4124;1;Sale
9978;C539866;12/20/2010;4124;3;Return
9979;C572111;10/17/2011;4124;2;Return
9980;561916;7/31/2011;4125;1;Sale
9981;581176;12/7/2011;4125;3;Sale
9982;553396;5/16/2011;4126;3;Sale
9983;560287;7/17/2011;4126;2;Sale
9984;567488;9/20/2011;4126;4;Sale
9985;580530;12/4/2011;4126;4;Sale
9986;544312;2/17/2011;4127;1;Sale
9987;556484;6/10/2011;4127;4;Sale
9988;538851;12/14/2010;4128;2;Sale
9989;558248;6/27/2011;4128;2;Sale
9990;577749;11/21/2011;4129;2;Sale
9991;C544609;2/17/2011;4129;2;Return
9992;547846;3/25/2011;4130;3;Sale
9993;557769;6/22/2011;4130;3;Sale
9994;550203;4/14/2011;4131;4;Sale
9995;559254;7/6/2011;4131;2;Sale
9996;561669;7/28/2011;4131;1;Sale
9997;572651;10/24/2011;4131;2;Sale
9998;C561591;7/22/2011;4132;2;Return
9999;552769;5/10/2011;4135;1;Sale
10000;548990;4/5/2011;4136;1;Sale
10001;552451;5/9/2011;4136;3;Sale
10002;552648;5/10/2011;4136;4;Sale
10003;572188;10/20/2011;4136;3;Sale
10004;541223;1/14/2011;4137;2;Sale
10005;568215;9/25/2011;4137;2;Sale
10006;537048;12/5/2010;4138;1;Sale
10007;576841;11/16/2011;4138;4;Sale
10008;581112;12/6/2011;4138;2;Sale
10009;545418;3/2/2011;4139;2;Sale
10010;555592;6/5/2011;4139;2;Sale
10011;575866;11/11/2011;4141;4;Sale
10012;C542793;1/27/2011;4141;3;Return
10013;545324;3/1/2011;4143;2;Sale
10014;547909;3/28/2011;4143;4;Sale
10015;546563;3/14/2011;4144;3;Sale
10016;550464;4/18/2011;4144;4;Sale
10017;578945;11/25/2011;4144;1;Sale
10018;C545476;2/23/2011;4144;3;Return
10019;C545997;3/6/2011;4144;1;Return
10020;562094;8/1/2011;4146;3;Sale
10021;577410;11/18/2011;4146;3;Sale
10022;547509;3/23/2011;4147;3;Sale
10023;556824;6/14/2011;4147;4;Sale
10024;550150;4/14/2011;4149;1;Sale
10025;537351;12/6/2010;4150;4;Sale
10026;540003;1/4/2011;4150;4;Sale
10027;561352;7/26/2011;4150;1;Sale
10028;541264;1/16/2011;4151;3;Sale
10029;541846;1/23/2011;4151;4;Sale
10030;549531;4/8/2011;4151;1;Sale
10031;557480;6/20/2011;4152;4;Sale
10032;543019;2/2/2011;4154;4;Sale
10033;543374;2/7/2011;4155;1;Sale
10034;561077;7/24/2011;4155;2;Sale
10035;575702;11/10/2011;4155;4;Sale
10036;536808;12/2/2010;4156;4;Sale
10037;540824;1/11/2011;4156;4;Sale
10038;578620;11/24/2011;4156;4;Sale
10039;579899;11/30/2011;4156;4;Sale
10040;554936;5/26/2011;4157;3;Sale
10041;557953;6/23/2011;4157;2;Sale
10042;570699;10/11/2011;4157;4;Sale
10043;557602;6/20/2011;4158;2;Sale
10044;C551892;4/27/2011;4158;1;Return
10045;557006;6/15/2011;4159;4;Sale
10046;560917;7/21/2011;4159;4;Sale
10047;566667;9/13/2011;4159;4;Sale
10048;567484;9/20/2011;4159;1;Sale
10049;580611;12/4/2011;4159;4;Sale
10050;C553031;5/10/2011;4159;3;Return
10051;537375;12/6/2010;4161;4;Sale
10052;547076;3/20/2011;4161;1;Sale
10053;567663;9/21/2011;4161;1;Sale
10054;572885;10/26/2011;4161;4;Sale
10055;545592;3/3/2011;4162;3;Sale
10056;556641;6/13/2011;4162;2;Sale
10057;560368;7/18/2011;4162;1;Sale
10058;537836;12/8/2010;4163;4;Sale
10059;550189;4/14/2011;4163;4;Sale
10060;559746;7/11/2011;4164;3;Sale
10061;576570;11/15/2011;4164;1;Sale
10062;579399;11/29/2011;4164;2;Sale
10063;539734;12/21/2010;4166;4;Sale
10064;549715;4/11/2011;4166;2;Sale
10065;538125;12/9/2010;4167;1;Sale
10066;568513;9/27/2011;4167;1;Sale
10067;576539;11/15/2011;4167;2;Sale
10068;C544451;2/14/2011;4167;3;Return
10069;561648;7/28/2011;4168;4;Sale
10070;563200;8/12/2011;4168;2;Sale
10071;560086;7/14/2011;4169;3;Sale
10072;576573;11/15/2011;4169;1;Sale
10073;540182;1/5/2011;4171;1;Sale
10074;557599;6/20/2011;4171;1;Sale
10075;575691;11/10/2011;4171;2;Sale
10076;562914;8/9/2011;4172;4;Sale
10077;543245;2/4/2011;4173;2;Sale
10078;567913;9/22/2011;4173;4;Sale
10079;547663;3/24/2011;4175;2;Sale
10080;552829;5/11/2011;4175;4;Sale
10081;552978;5/12/2011;4175;1;Sale
10082;553214;5/15/2011;4175;2;Sale
10083;561383;7/26/2011;4175;1;Sale
10084;568794;9/28/2011;4175;1;Sale
10085;C570704;10/10/2011;4175;1;Return
10086;540149;1/5/2011;4176;4;Sale
10087;559547;7/8/2011;4176;3;Sale
10088;560255;7/15/2011;4176;1;Sale
10089;549902;4/12/2011;4177;1;Sale
10090;559356;7/7/2011;4177;1;Sale
10091;571304;10/16/2011;4177;3;Sale
10092;C548906;3/31/2011;4177;2;Return
10093;539038;12/15/2010;4178;3;Sale
10094;546312;3/10/2011;4178;2;Sale
10095;579689;11/30/2011;4178;4;Sale
10096;580990;12/6/2011;4178;3;Sale
10097;C553904;5/17/2011;4178;2;Return
10098;548234;3/29/2011;4179;4;Sale
10099;554628;5/24/2011;4179;2;Sale
10100;555810;6/6/2011;4179;4;Sale
10101;557019;6/16/2011;4181;4;Sale
10102;574913;11/7/2011;4181;3;Sale
10103;563476;8/16/2011;4182;3;Sale
10104;562779;8/8/2011;4183;4;Sale
10105;C554127;5/17/2011;4183;2;Return
10106;C575777;11/9/2011;4183;4;Return
10107;562217;8/3/2011;4184;3;Sale
10108;C566965;9/14/2011;4184;2;Return
10109;C547208;3/17/2011;4185;3;Return
10110;550634;4/19/2011;4186;2;Sale
10111;563241;8/12/2011;4186;2;Sale
10112;C543835;2/11/2011;4186;1;Return
10113;555936;6/7/2011;4187;4;Sale
10114;C567360;9/15/2011;4187;4;Return
10115;C579366;11/23/2011;4187;4;Return
10116;554770;5/25/2011;4188;2;Sale
10117;559826;7/12/2011;4188;2;Sale
10118;C549050;4/1/2011;4188;2;Return
10119;543020;2/2/2011;4191;2;Sale
10120;572123;10/20/2011;4191;4;Sale
10121;550465;4/18/2011;4192;4;Sale
10122;564821;8/28/2011;4192;3;Sale
10123;539840;12/22/2010;4193;2;Sale
10124;542568;1/28/2011;4193;2;Sale
10125;545415;3/2/2011;4194;1;Sale
10126;564732;8/26/2011;4194;2;Sale
10127;536537;12/1/2010;4195;4;Sale
10128;574727;11/6/2011;4195;4;Sale
10129;C565666;8/31/2011;4195;2;Return
10130;C579894;11/29/2011;4195;4;Return
10131;539113;12/16/2010;4196;2;Sale
10132;556998;6/15/2011;4197;1;Sale
10133;559368;7/7/2011;4197;2;Sale
10134;578364;11/23/2011;4198;2;Sale
10135;C543785;2/10/2011;4198;4;Return
10136;C560649;7/17/2011;4198;4;Return
10137;C563207;8/9/2011;4198;3;Return
10138;C575667;11/8/2011;4198;1;Return
10139;541242;1/16/2011;4199;3;Sale
10140;C562956;8/8/2011;4199;1;Return
10141;568239;9/25/2011;4200;3;Sale
10142;574952;11/7/2011;4200;4;Sale
10143;543759;2/11/2011;4201;2;Sale
10144;552881;5/11/2011;4202;3;Sale
10145;563743;8/18/2011;4202;2;Sale
10146;566179;9/8/2011;4202;4;Sale
10147;571654;10/17/2011;4202;2;Sale
10148;C558522;6/26/2011;4202;4;Return
10149;536604;12/2/2010;4203;1;Sale
10150;552234;5/6/2011;4203;4;Sale
10151;572724;10/25/2011;4203;3;Sale
10152;C577775;11/18/2011;4203;2;Return
10153;547664;3/24/2011;4204;4;Sale
10154;537623;12/7/2010;4205;2;Sale
10155;574831;11/6/2011;4205;1;Sale
10156;538903;12/15/2010;4207;1;Sale
10157;544482;2/21/2011;4207;2;Sale
10158;538309;12/10/2010;4208;4;Sale
10159;563543;8/16/2011;4208;1;Sale
10160;575716;11/10/2011;4208;4;Sale
10161;C564940;8/24/2011;4208;1;Return
10162;C574527;11/3/2011;4208;2;Return
10163;561467;7/26/2011;4209;3;Sale
10164;570711;10/11/2011;4209;4;Sale
10165;564906;8/30/2011;4210;2;Sale
10166;C554532;5/23/2011;4210;3;Return
10167;550178;4/14/2011;4211;2;Sale
10168;562387;8/4/2011;4212;4;Sale
10169;579159;11/28/2011;4212;4;Sale
10170;579275;11/28/2011;4214;3;Sale
10171;543127;2/3/2011;4215;1;Sale
10172;547249;3/21/2011;4215;2;Sale
10173;579619;11/30/2011;4215;3;Sale
10174;551617;5/3/2011;4216;1;Sale
10175;573152;10/27/2011;4216;4;Sale
10176;565580;9/5/2011;4217;1;Sale
10177;C564210;8/18/2011;4217;2;Return
10178;572459;10/24/2011;4218;3;Sale
10179;574035;11/2/2011;4218;1;Sale
10180;577711;11/20/2011;4218;1;Sale
10181;C550024;4/11/2011;4218;3;Return
10182;549946;4/13/2011;4219;4;Sale
10183;566015;9/7/2011;4219;2;Sale
10184;578995;11/27/2011;4219;1;Sale
10185;543392;2/7/2011;4220;2;Sale
10186;545004;2/25/2011;4220;4;Sale
10187;562716;8/7/2011;4220;4;Sale
10188;565927;9/7/2011;4220;2;Sale
10189;578804;11/25/2011;4220;3;Sale
10190;572064;10/20/2011;4221;2;Sale
10191;580368;12/2/2011;4221;3;Sale
10192;538000;12/9/2010;4222;2;Sale
10193;576877;11/16/2011;4222;4;Sale
10194;552644;5/10/2011;4223;2;Sale
10195;558917;7/4/2011;4223;3;Sale
10196;576069;11/13/2011;4224;2;Sale
10197;C578269;11/21/2011;4224;4;Return
10198;569243;10/2/2011;4225;3;Sale
10199;570498;10/10/2011;4226;1;Sale
10200;573278;10/28/2011;4226;3;Sale
10201;544103;2/15/2011;4227;3;Sale
10202;558554;6/29/2011;4227;4;Sale
10203;571057;10/13/2011;4227;4;Sale
10204;539216;12/16/2010;4228;2;Sale
10205;544692;2/22/2011;4228;4;Sale
10206;554293;5/23/2011;4229;4;Sale
10207;558390;6/28/2011;4229;2;Sale
10208;563261;8/14/2011;4229;3;Sale
10209;C553906;5/17/2011;4229;1;Return
10210;559715;7/11/2011;4230;2;Sale
10211;564475;8/24/2011;4230;1;Sale
10212;566035;9/8/2011;4230;2;Sale
10213;566874;9/15/2011;4230;2;Sale
10214;545078;2/27/2011;4231;4;Sale
10215;570691;10/11/2011;4231;2;Sale
10216;574338;11/3/2011;4231;1;Sale
10217;581266;12/7/2011;4231;3;Sale
10218;561877;7/29/2011;4232;3;Sale
10219;576054;11/13/2011;4232;2;Sale
10220;576571;11/15/2011;4232;4;Sale
10221;C549051;4/1/2011;4232;4;Return
10222;540520;1/9/2011;4233;4;Sale
10223;552891;5/11/2011;4233;1;Sale
10224;568158;9/23/2011;4233;4;Sale
10225;C539600;12/16/2010;4233;3;Return
10226;539213;12/16/2010;4234;3;Sale
10227;555263;6/1/2011;4234;2;Sale
10228;561661;7/28/2011;4234;3;Sale
10229;570696;10/11/2011;4234;4;Sale
10230;571679;10/18/2011;4234;3;Sale
10231;540946;1/12/2011;4235;4;Sale
10232;541657;1/20/2011;4235;2;Sale
10233;548715;4/1/2011;4235;3;Sale
10234;564856;8/30/2011;4235;4;Sale
10235;547085;3/20/2011;4236;3;Sale
10236;580382;12/2/2011;4236;1;Sale
10237;539633;12/20/2010;4237;2;Sale
10238;555925;6/7/2011;4237;4;Sale
10239;556487;6/10/2011;4237;1;Sale
10240;C538720;12/12/2010;4237;2;Return
10241;561544;7/27/2011;4238;4;Sale
10242;575138;11/8/2011;4238;4;Sale
10243;536954;12/3/2010;4240;2;Sale
10244;556785;6/14/2011;4240;1;Sale
10245;545711;3/6/2011;4241;2;Sale
10246;560048;7/14/2011;4241;3;Sale
10247;581013;12/6/2011;4241;2;Sale
10248;580372;12/2/2011;4242;1;Sale
10249;540012;1/4/2011;4243;2;Sale
10250;549261;4/7/2011;4243;2;Sale
10251;550978;4/21/2011;4243;3;Sale
10252;573023;10/26/2011;4243;3;Sale
10253;581192;12/7/2011;4243;3;Sale
10254;549284;4/7/2011;4244;1;Sale
10255;564227;8/23/2011;4244;4;Sale
10256;C548355;3/25/2011;4244;1;Return
10257;577806;11/21/2011;4246;4;Sale
10258;580369;12/2/2011;4246;3;Sale
10259;553537;5/17/2011;4248;1;Sale
10260;561801;7/29/2011;4248;2;Sale
10261;570416;10/10/2011;4248;4;Sale
10262;540955;1/12/2011;4249;1;Sale
10263;552337;5/8/2011;4249;3;Sale
10264;C559808;7/7/2011;4249;4;Return
10265;C541828;1/18/2011;4250;2;Return
10266;559324;7/7/2011;4252;3;Sale
10267;C563595;8/11/2011;4252;4;Return
10268;545035;2/25/2011;4253;1;Sale
10269;550128;4/14/2011;4253;2;Sale
10270;580656;12/5/2011;4253;2;Sale
10271;C581145;12/5/2011;4253;4;Return
10272;548674;4/1/2011;4254;3;Sale
10273;549387;4/8/2011;4254;3;Sale
10274;560190;7/14/2011;4254;2;Sale
10275;565086;8/31/2011;4254;4;Sale
10276;574490;11/4/2011;4254;1;Sale
10277;575325;11/9/2011;4254;2;Sale
10278;567908;9/22/2011;4255;4;Sale
10279;569031;9/29/2011;4255;4;Sale
10280;543907;2/14/2011;4256;2;Sale
10281;C566474;9/9/2011;4257;1;Return
10282;C578784;11/22/2011;4257;4;Return
10283;575787;11/10/2011;4258;3;Sale
10284;C549955;4/8/2011;4258;3;Return
10285;553741;5/18/2011;4259;3;Sale
10286;542535;1/28/2011;4260;2;Sale
10287;C542271;1/23/2011;4261;3;Return
10288;569518;10/4/2011;4262;3;Sale
10289;571200;10/13/2011;4262;2;Sale
10290;551822;5/4/2011;4263;3;Sale
10291;556280;6/9/2011;4263;2;Sale
10292;563745;8/18/2011;4264;2;Sale
10293;571060;10/13/2011;4264;4;Sale
10294;575846;11/10/2011;4264;3;Sale
10295;577336;11/18/2011;4264;2;Sale
10296;C578274;11/21/2011;4264;2;Return
10297;555849;6/7/2011;4265;2;Sale
10298;573330;10/28/2011;4265;3;Sale
10299;C567543;9/16/2011;4265;2;Return
10300;C572187;10/18/2011;4265;4;Return
10301;546427;3/11/2011;4266;1;Sale
10302;561783;7/29/2011;4266;3;Sale
10303;573547;10/31/2011;4266;4;Sale
10304;578312;11/23/2011;4266;2;Sale
10305;547903;3/27/2011;4267;1;Sale
10306;554000;5/19/2011;4267;2;Sale
10307;554062;5/20/2011;4267;1;Sale
10308;557017;6/15/2011;4267;3;Sale
10309;558923;7/4/2011;4267;2;Sale
10310;566043;9/8/2011;4267;1;Sale
10311;581430;12/8/2011;4267;1;Sale
10312;C555261;5/26/2011;4268;1;Return
10313;C562962;8/8/2011;4268;2;Return
10314;567796;9/21/2011;4270;3;Sale
10315;580873;12/6/2011;4270;1;Sale
10316;C566462;9/8/2011;4270;1;Return
10317;557116;6/16/2011;4271;4;Sale
10318;562878;8/9/2011;4271;3;Sale
10319;C571251;10/11/2011;4271;4;Return
10320;544701;2/22/2011;4272;3;Sale
10321;547224;3/21/2011;4272;4;Sale
10322;564474;8/24/2011;4272;3;Sale
10323;C539827;12/17/2010;4272;2;Return
10324;559821;7/12/2011;4274;1;Sale
10325;568327;9/26/2011;4274;4;Sale
10326;570213;10/7/2011;4274;3;Sale
10327;575196;11/8/2011;4275;1;Sale
10328;567508;9/20/2011;4276;3;Sale
10329;537258;12/6/2010;4277;2;Sale
10330;568729;9/28/2011;4277;2;Sale
10331;576659;11/15/2011;4277;1;Sale
10332;C538085;12/7/2010;4277;1;Return
10333;540001;1/4/2011;4278;1;Sale
10334;567934;9/22/2011;4278;3;Sale
10335;573373;10/30/2011;4278;3;Sale
10336;C537379;12/2/2010;4278;3;Return
10337;538831;12/14/2010;4279;2;Sale
10338;551035;4/21/2011;4279;2;Sale
10339;C567359;9/15/2011;4279;3;Return
10340;C554006;5/17/2011;4280;2;Return
10341;577784;11/21/2011;4281;2;Sale
10342;548011;3/28/2011;4282;3;Sale
10343;571298;10/14/2011;4282;1;Sale
10344;581231;12/7/2011;4283;2;Sale
10345;550004;4/13/2011;4284;3;Sale
10346;556814;6/14/2011;4284;4;Sale
10347;557787;6/22/2011;4284;1;Sale
10348;539406;12/17/2010;4285;2;Sale
10349;565929;9/7/2011;4285;1;Sale
10350;581115;12/7/2011;4285;1;Sale
10351;555347;6/1/2011;4286;2;Sale
10352;560449;7/18/2011;4286;3;Sale
10353;576063;11/13/2011;4286;3;Sale
10354;C563586;8/11/2011;4286;4;Return
10355;542517;1/28/2011;4287;1;Sale
10356;570332;10/9/2011;4287;2;Sale
10357;C542095;1/21/2011;4287;1;Return
10358;566201;9/9/2011;4288;2;Sale
10359;569936;10/6/2011;4288;3;Sale
10360;574531;11/4/2011;4288;3;Sale
10361;576626;11/15/2011;4289;3;Sale
10362;549054;4/5/2011;4290;3;Sale
10363;578807;11/25/2011;4290;3;Sale
10364;C543606;2/1/2011;4290;2;Return
10365;539751;12/21/2010;4291;3;Sale
10366;544914;2/24/2011;4291;4;Sale
10367;559639;7/10/2011;4291;2;Sale
10368;567937;9/22/2011;4291;4;Sale
10369;577838;11/21/2011;4291;3;Sale
10370;C540854;1/6/2011;4291;2;Return
10371;550474;4/18/2011;4292;4;Sale
10372;570674;10/11/2011;4292;3;Sale
10373;C538711;12/10/2010;4292;2;Return
10374;560689;7/19/2011;4293;1;Sale
10375;558027;6/23/2011;4294;3;Sale
10376;C548374;3/25/2011;4294;1;Return
10377;C565615;8/31/2011;4294;4;Return
10378;545217;2/28/2011;4295;2;Sale
10379;554822;5/26/2011;4295;3;Sale
10380;568046;9/22/2011;4296;1;Sale
10381;572100;10/20/2011;4296;1;Sale
10382;571463;10/17/2011;4297;1;Sale
10383;572054;10/19/2011;4300;3;Sale
10384;552835;5/11/2011;4301;3;Sale
10385;553521;5/17/2011;4301;4;Sale
10386;566465;9/12/2011;4301;1;Sale
10387;579256;11/28/2011;4301;4;Sale
10388;573381;10/30/2011;4302;1;Sale
10389;546147;3/9/2011;4303;3;Sale
10390;578853;11/25/2011;4303;3;Sale
10391;568221;9/25/2011;4304;2;Sale
10392;573325;10/28/2011;4304;1;Sale
10393;550194;4/14/2011;4306;2;Sale
10394;564223;8/23/2011;4306;1;Sale
10395;564310;8/23/2011;4306;4;Sale
10396;575706;11/10/2011;4306;2;Sale
10397;547792;3/25/2011;4307;2;Sale
10398;546015;3/8/2011;4308;2;Sale
10399;548167;3/29/2011;4308;2;Sale
10400;553363;5/16/2011;4308;3;Sale
10401;555530;6/3/2011;4308;4;Sale
10402;569643;10/5/2011;4308;3;Sale
10403;C563240;8/9/2011;4308;3;Return
10404;545344;3/1/2011;4309;2;Sale
10405;568803;9/28/2011;4309;3;Sale
10406;C570122;10/6/2011;4309;3;Return
10407;564041;8/21/2011;4310;2;Sale
10408;C539037;12/14/2010;4310;2;Return
10409;537659;12/7/2010;4311;2;Sale
10410;570470;10/10/2011;4312;3;Sale
10411;576190;11/13/2011;4312;3;Sale
10412;577355;11/18/2011;4312;2;Sale
10413;549247;4/7/2011;4313;4;Sale
10414;C549968;4/8/2011;4313;1;Return
10415;579668;11/30/2011;4314;3;Sale
10416;570718;10/11/2011;4315;2;Sale
10417;C574954;11/4/2011;4315;2;Return
10418;543237;2/4/2011;4316;4;Sale
10419;563695;8/17/2011;4317;2;Sale
10420;547357;3/21/2011;4318;4;Sale
10421;558075;6/24/2011;4318;4;Sale
10422;554949;5/27/2011;4319;4;Sale
10423;572056;10/20/2011;4319;2;Sale
10424;C553910;5/17/2011;4319;2;Return
10425;C558088;6/21/2011;4319;2;Return
10426;544061;2/15/2011;4320;1;Sale
10427;569481;10/4/2011;4320;2;Sale
10428;571462;10/17/2011;4320;2;Sale
10429;538557;12/13/2010;4321;3;Sale
10430;547134;3/20/2011;4321;1;Sale
10431;563764;8/18/2011;4322;3;Sale
10432;567313;9/19/2011;4322;4;Sale
10433;542587;1/28/2011;4323;3;Sale
10434;550154;4/14/2011;4323;4;Sale
10435;555213;5/31/2011;4323;3;Sale
10436;567512;9/20/2011;4323;3;Sale
10437;C566820;9/12/2011;4323;1;Return
10438;540641;1/10/2011;4324;2;Sale
10439;551816;5/3/2011;4324;3;Sale
10440;553918;5/19/2011;4324;3;Sale
10441;544607;2/21/2011;4325;2;Sale
10442;553226;5/15/2011;4326;4;Sale
10443;555112;5/31/2011;4326;4;Sale
10444;555508;6/3/2011;4326;4;Sale
10445;570716;10/11/2011;4326;2;Sale
10446;571302;10/16/2011;4326;1;Sale
10447;581171;12/7/2011;4326;2;Sale
10448;538065;12/9/2010;4327;2;Sale
10449;C543729;2/7/2011;4327;2;Return
10450;554711;5/25/2011;4328;1;Sale
10451;570102;10/7/2011;4328;2;Sale
10452;548648;4/1/2011;4329;4;Sale
10453;562049;8/1/2011;4329;1;Sale
10454;572211;10/20/2011;4329;3;Sale
10455;574173;11/2/2011;4329;1;Sale
10456;544970;2/25/2011;4330;4;Sale
10457;567483;9/20/2011;4330;4;Sale
10458;574664;11/4/2011;4330;2;Sale
10459;C539069;12/14/2010;4330;4;Return
10460;546381;3/11/2011;4331;4;Sale
10461;553739;5/18/2011;4331;1;Sale
10462;C543638;2/3/2011;4332;1;Return
10463;C557004;6/13/2011;4332;1;Return
10464;579263;11/28/2011;4333;3;Sale
10465;C580174;12/1/2011;4333;2;Return
10466;570125;10/7/2011;4334;2;Sale
10467;562925;8/10/2011;4335;1;Sale
10468;569030;9/29/2011;4335;1;Sale
10469;571682;10/18/2011;4335;4;Sale
10470;C571220;10/11/2011;4335;2;Return
10471;555560;6/5/2011;4336;2;Sale
10472;557786;6/22/2011;4336;1;Sale
10473;570829;10/12/2011;4336;4;Sale
10474;573416;10/30/2011;4336;4;Sale
10475;576318;11/14/2011;4336;3;Sale
10476;551561;5/1/2011;4337;4;Sale
10477;571065;10/13/2011;4337;3;Sale
10478;568366;9/26/2011;4338;1;Sale
10479;579345;11/28/2011;4338;3;Sale
10480;536566;12/1/2010;4339;2;Sale
10481;546216;3/10/2011;4339;4;Sale
10482;558639;6/30/2011;4339;1;Sale
10483;560281;7/17/2011;4339;2;Sale
10484;580820;12/5/2011;4339;2;Sale
10485;536857;12/3/2010;4340;2;Sale
10486;550439;4/17/2011;4340;4;Sale
10487;563560;8/16/2011;4340;1;Sale
10488;578674;11/24/2011;4340;1;Sale
10489;C550812;4/18/2011;4340;2;Return
10490;537214;12/5/2010;4341;3;Sale
10491;542108;1/25/2011;4341;3;Sale
10492;575842;11/10/2011;4341;3;Sale
10493;C544171;2/11/2011;4341;1;Return
10494;C568830;9/27/2011;4341;1;Return
10495;557610;6/20/2011;4342;3;Sale
10496;560992;7/21/2011;4343;3;Sale
10497;575686;11/10/2011;4343;4;Sale
10498;539452;12/17/2010;4344;4;Sale
10499;552304;5/8/2011;4344;3;Sale
10500;561893;7/29/2011;4344;3;Sale
10501;567951;9/22/2011;4344;4;Sale
10502;572853;10/25/2011;4344;2;Sale
10503;554709;5/25/2011;4345;3;Sale
10504;556505;6/12/2011;4345;4;Sale
10505;557528;6/20/2011;4345;4;Sale
10506;560587;7/19/2011;4345;3;Sale
10507;550631;4/19/2011;4346;2;Sale
10508;574719;11/6/2011;4346;1;Sale
10509;563183;8/12/2011;4347;1;Sale
10510;577157;11/17/2011;4347;3;Sale
10511;C545866;3/3/2011;4347;3;Return
